ImageId,EncodedPixels
test_mask_234,15826 1 15829 15 16064 45 16306 59 16556 60 16805 62 17055 62 17305 61 17551 66 17800 67 18047 72 18292 78 18541 79 18791 79 19041 79 19291 79 19541 76 19790 75 20039 70 20284 71 20534 67 20784 67 21034 64 21100 1 21102 2 21284 71 21534 64 21783 56 22032 49 22282 48 22532 43 22576 1 22782 43 22828 1 23032 42 23078 1 23282 43 23327 3 23532 43 23576 4 23782 42 24029 45 24277 46 24527 46 24777 1 24779 44 25027 46 25279 44 25527 46 25776 47 26025 48 26275 48 26416 4 26424 3 26525 48 26659 18 26775 48 26907 20 27025 48 27157 22 27181 3 27275 48 27401 28 27431 3 27525 48 27650 29 27682 2 27775 48 27900 21 27924 5 28025 48 28150 21 28177 1 28275 48 28400 21 28426 1 28525 48 28650 21 28775 48 28900 21 29025 48 29150 21 29177 1 29183 4 29275 48 29400 22 29424 4 29433 4 29525 48 29650 21 29685 1 29775 48 29901 5 29907 13 30025 48 30150 5 30158 5 30275 48 30402 2 30409 1 30525 48 30775 48 31025 48 31275 48 31408 2 31525 48 31658 3 31775 47 31908 2 31943 1 32025 47 32193 2 32275 47 32443 2 32525 47 32693 1 32775 47 33025 47 33275 47 33525 47 33775 47 33943 1 34025 46 34192 1 34275 44 34320 1 34525 43 34775 43 35025 43 35275 43 35320 1 35525 47 35775 48 36026 47 36280 43 36531 42 36781 42 37031 42 37282 41 37532 41 37782 41 38032 42 38283 42 38326 1 38533 45 38783 44 39033 44 39283 44 39533 47 39783 48 40039 49 40290 51 40540 52 40790 51 41040 51 41290 51 41541 50 41791 53 42047 51 42298 50 42549 50 42799 49 43049 49 43299 49 43550 42 43806 35 44059 30 44317 3 44323 2
test_mask_235,12069 30 12100 3 12315 41 12358 2 12560 50 12809 52 13059 52 13308 53 13550 68 13793 83 14041 86 14290 88 14540 88 14790 88 15040 88 15290 89 15537 92 15784 96 16032 100 16281 103 16529 108 16778 109 17028 109 17278 109 17527 108 17776 106 18025 106 18274 106 18524 106 18774 106 19024 105 19274 106 19524 104 19773 97 20017 90 20267 88 20517 86 20767 82 20850 2 21017 81 21267 81 21351 2 21517 80 21766 75 22016 66 22266 65 22516 65 22766 65 23013 68 23263 68 23511 1 23513 68 23761 70 24010 64 24260 64 24510 64 24759 65 25009 64 25259 65 25509 65 25759 65 26009 65 26259 64 26509 64 26759 64 27009 64 27259 64 27509 64 27759 64 28009 64 28259 64 28509 64 28759 64 29009 64 29259 64 29509 64 29759 64 30009 64 30259 64 30509 60 30570 2 30759 60 30820 1 31009 60 31070 1 31259 60 31320 2 31509 64 31759 64 32009 64 32259 63 32509 62 32759 62 33009 60 33070 1 33259 60 33320 1 33509 64 33759 64 34009 64 34259 64 34509 63 34759 63 35009 63 35259 64 35509 64 35759 64 36009 64 36260 63 36510 63 36760 63 37010 63 37260 63 37510 63 37760 63 38011 1 38014 60 38266 62 38516 63 38766 63 39016 64 39266 64 39516 65 39766 65 40016 73 40267 79 40517 79 40767 79 41017 79 41267 80 41517 80 41767 89 42018 102 42273 99 42524 98 42774 98 43024 99 43274 100 43524 102 43775 103 44025 105 44276 107 44527 104 44776 105 45027 1 45030 101 45277 1 45281 100 45531 99 45782 98 46033 97 46284 95 46538 91 46787 92 47037 92 47288 91 47537 90 47790 86 48041 82 48298 73 48551 69 48803 66 49055 65 49306 59 49368 1 49556 58 49807 56 50065 42 50109 2 50339 1 50347 1
test_mask_236,12084 4 12327 22 12350 3 12573 32 12819 37 13071 35 13109 1 13321 35 13561 53 13803 68 14049 73 14298 74 14548 74 14798 74 15048 74 15298 74 15548 75 15797 76 16041 85 16290 88 16540 89 16790 89 17040 89 17290 89 17539 90 17789 90 18033 94 18283 90 18533 90 18783 90 19033 90 19283 92 19533 90 19782 87 20032 75 20282 72 20532 69 20782 66 21032 66 21281 66 21531 66 21781 59 22027 54 22277 54 22527 54 22777 54 23026 55 23277 54 23527 54 23776 54 24025 49 24275 49 24525 48 24775 48 25025 48 25276 48 25526 48 25775 49 26025 49 26275 48 26525 48 26775 48 27025 48 27275 48 27525 48 27775 48 28025 48 28275 48 28525 48 28775 48 29025 48 29275 48 29525 48 29775 48 30025 48 30275 48 30525 48 30775 48 31025 48 31275 48 31525 48 31775 48 32025 48 32276 47 32526 47 32776 47 33026 47 33277 46 33526 47 33776 47 34027 46 34280 42 34531 41 34781 41 35031 41 35281 42 35531 42 35781 42 36032 41 36282 41 36532 41 36782 41 37032 41 37282 41 37532 41 37782 41 38033 41 38284 40 38326 1 38535 40 38576 1 38785 40 38826 1 39035 40 39284 4 39289 38 39534 3 39539 41 39789 42 40040 48 40291 52 40541 55 40791 54 41041 54 41291 55 41541 56 41792 62 42048 65 42299 66 42549 66 42799 66 43049 66 43299 66 43550 65 43805 60 44057 58 44309 55 44564 50 44814 50 45064 49 45315 48 45566 45 45824 33
test_mask_237,8154 34 8190 5 8199 3 8398 68 8644 75 8721 3 8894 80 9144 76 9221 3 9394 81 9643 83 9878 100 9979 1 10119 116 10237 1 10365 124 10613 127 10863 127 11113 127 11363 127 11611 129 11849 142 12093 148 12342 151 12495 2 12591 157 12840 158 13090 158 13340 158 13585 163 13827 171 14073 175 14321 178 14571 179 14821 179 15071 178 15321 178 15566 183 15814 184 16057 192 16305 195 16550 200 16799 201 17050 3 17054 196 17301 2 17304 196 17549 201 17798 202 18043 207 18291 209 18541 209 18791 209 19041 209 19291 209 19540 210 19790 210 20033 216 20283 216 20533 216 20783 216 21033 216 21283 215 21532 99 21633 115 21782 89 21903 95 22029 69 22160 88 22277 63 22345 1 22414 85 22527 62 22666 83 22777 56 22835 4 22917 82 23027 56 23086 2 23169 78 23277 56 23336 3 23419 74 23526 57 23668 75 23775 57 23923 74 24025 56 24175 72 24275 49 24431 67 24525 49 24682 66 24774 50 24932 66 25024 50 25182 61 25274 50 25432 60 25524 50 25682 59 25774 50 25933 58 26023 51 26187 54 26273 50 26440 52 26523 50 26695 47 26773 50 26947 44 27022 51 27197 44 27272 51 27447 44 27519 1 27521 52 27697 42 27767 56 27949 35 28017 56 28207 21 28267 56 28462 2 28467 1 28471 1 28517 50 28767 51 29017 50 29267 49 29517 49 29767 50 30017 50 30267 49 30517 49 30767 49 31017 49 31267 49 31517 49 31767 52 31820 1 32017 52 32267 49 32517 49 32767 50 33017 49 33267 49 33517 49 33766 57 34017 56 34267 56 34517 56 34767 56 35017 56 35267 56 35516 57 35766 57 36016 58 36267 57 36517 58 36767 58 37017 58 37267 58 37516 64 37766 65 38017 66 38267 72 38517 71 38767 71 39017 72 39267 72 39517 72 39767 74 39843 2 40017 87 40267 88 40517 91 40767 90 41017 90 41267 90 41449 2 41456 3 41517 94 41671 1 41675 37 41714 1 41767 97 41909 59 42024 105 42148 76 42274 200 42524 202 42774 206 43024 207 43274 210 43524 213 43775 214 44025 214 44275 214 44525 214 44775 214 45025 215 45275 215 45525 216 45781 211 46032 216 46282 215 46532 211 46745 1 46782 210 47032 211 47282 215 47532 216 47783 216 48035 214 48289 210 48540 209 48790 208 49040 208 49290 208 49540 209 49791 209 50045 205 50299 201 50554 196 50804 195 51054 195 51304 196 51555 195 51807 193 52063 187 52318 182 52571 179 52821 178 53072 177 53322 178 53573 177 53825 175 54081 167 54339 158 54591 152 54842 151 55092 151 55342 1 55345 149 55595 152 55846 1 55848 149 56107 135 56363 128 56614 126 56864 127 57114 127 57364 127 57614 127 57869 122 58129 1 58132 107 58394 1 58397 3 58401 83 58655 79 58909 13 58926 58 59189 38 59442 27 59471 4 59701 25 59954 21 60208 3
test_mask_238,14325 2 14331 4 14339 13 14573 5 14579 23 14822 30 15072 31 15322 32 15564 46 15810 53 16052 64 16298 73 16548 74 16797 74 17047 75 17297 75 17545 77 17793 79 18041 81 18290 82 18540 82 18790 82 19040 82 19290 82 19539 83 19786 82 20033 78 20282 73 20532 71 20782 67 21032 65 21282 65 21532 59 21592 4 21782 57 22028 53 22276 54 22526 49 22578 2 22776 49 22828 2 23026 49 23078 2 23276 49 23326 4 23526 54 23775 50 24025 49 24275 48 24525 48 24775 48 25025 48 25275 48 25525 48 25775 48 26024 49 26274 49 26524 49 26774 49 27024 49 27274 49 27524 49 27774 49 28024 49 28274 49 28524 49 28774 49 29024 49 29274 49 29524 49 29774 49 30024 49 30274 49 30524 49 30774 49 31024 49 31274 49 31524 49 31774 49 32024 48 32274 49 32524 48 32774 48 33024 49 33274 49 33524 49 33774 48 34024 48 34274 47 34525 44 34570 1 34775 44 34820 1 35025 44 35070 2 35275 48 35525 48 35775 48 36025 48 36275 48 36525 47 36775 47 37025 48 37275 48 37525 48 37775 48 38026 47 38280 44 38531 43 38781 43 39031 43 39282 42 39532 43 39576 1 39579 1 39782 49 40032 56 40282 61 40533 63 40783 62 41033 63 41283 63 41533 64 41783 72 42039 75 42290 75 42540 76 42790 76 43040 77 43291 76 43541 75 43792 76 44047 72 44298 71 44548 69 44799 67 45049 66 45299 66 45550 64 45806 58 46063 49 46316 40 46574 29 46824 30 47075 29 47325 27 47581 13 47596 6
test_mask_239,12350 3 12585 1 12589 21 12835 26 13085 26 13335 26 13573 47 13810 69 14058 72 14307 73 14556 74 14806 74 15056 73 15306 73 15556 74 15802 79 16048 84 16294 90 16544 92 16794 89 17043 89 17294 87 17542 89 17791 90 18040 90 18288 89 18538 88 18789 87 19038 87 19287 89 19536 87 19783 86 20033 74 20282 73 20532 71 20782 71 21032 66 21100 3 21282 66 21350 3 21532 65 21781 65 22027 56 22085 4 22277 55 22526 55 22776 55 23026 55 23276 55 23526 56 23775 56 24025 49 24275 49 24525 49 24775 49 25025 48 25275 49 25525 49 25775 49 26024 50 26274 49 26524 49 26774 49 27024 49 27274 49 27524 49 27774 49 28024 49 28274 49 28524 49 28774 49 29024 49 29274 49 29524 49 29774 49 30024 49 30274 49 30524 49 30774 48 31024 48 31274 49 31524 49 31774 49 32024 48 32274 48 32524 49 32774 49 33024 49 33274 49 33524 49 33774 49 34024 49 34275 48 34525 47 34775 47 35025 47 35275 48 35525 48 35775 48 36025 48 36275 48 36525 48 36775 48 37025 48 37275 48 37525 48 37775 48 38026 48 38281 43 38326 1 38532 45 38782 43 38826 1 39032 45 39282 48 39532 48 39782 49 40032 56 40283 60 40533 63 40783 62 41033 63 41283 63 41533 64 41784 72 42040 80 42290 83 42540 83 42790 82 43041 82 43291 83 43541 84 43793 86 44048 82 44298 82 44548 82 44799 81 45049 81 45299 80 45549 80 45806 72 46061 66 46315 60 46567 55 46817 55 47067 55 47317 3 47321 51 47567 3 47571 51 47823 49 48081 38
test_mask_240,18059 36 18306 43 18556 46 18805 47 19055 48 19305 50 19550 55 19798 56 20043 60 20104 4 20291 60 20541 60 20791 59 21041 59 21291 61 21541 60 21790 51 21844 1 22039 43 22287 44 22536 45 22786 45 23036 45 23286 45 23535 46 23783 48 24033 41 24282 41 24532 41 24782 41 25032 41 25282 41 25532 41 25782 41 26032 41 26282 41 26532 41 26782 41 27031 42 27282 41 27532 41 27781 42 28027 46 28280 43 28530 43 28779 43 29028 44 29280 43 29529 44 29777 45 30026 46 30277 42 30320 1 30527 41 30570 1 30777 42 30820 1 31027 44 31277 42 31320 1 31526 43 31570 1 31776 46 32026 43 32070 1 32277 42 32320 1 32527 42 32570 1 32777 44 33027 44 33278 44 33527 46 33776 47 34027 45 34278 43 34527 42 34570 1 34777 42 35028 41 35070 1 35280 43 35527 46 35777 46 36029 44 36281 42 36531 42 36781 42 37031 42 37281 42 37531 42 37782 41 38032 42 38282 42 38532 42 38782 42 39032 42 39282 43 39532 48 39782 49 40033 55 40283 63 40533 63 40783 63 41033 64 41283 64 41533 65 41784 72 42040 74 42290 76 42540 79 42790 79 43040 80 43290 80 43540 81 43791 81 44046 77 44297 76 44548 75 44798 75 45048 75 45298 75 45548 75 45800 72 46056 66 46306 66 46557 65 46807 65 47057 65 47307 65 47557 64 47808 63 48064 56 48318 49 48572 41 48823 40 49075 38 49326 1 49328 35 49580 32 49831 26 50088 1 50097 5
test_mask_241,12315 3 12319 2 12558 2 12561 15 12577 2 12581 2 12585 2 12808 29 13058 29 13308 31 13550 51 13793 71 14042 74 14290 77 14540 78 14790 79 15040 78 15290 80 15540 81 15790 82 16034 91 16283 96 16532 99 16782 101 17032 101 17282 101 17532 100 17782 99 18031 100 18277 104 18526 104 18776 104 19026 106 19276 107 19526 105 19775 98 20025 87 20274 81 20524 78 20774 78 21024 79 21274 80 21524 73 21774 67 22024 58 22273 58 22522 59 22769 1 22772 59 23017 64 23267 3 23273 58 23519 1 23523 58 23767 64 24017 57 24267 57 24517 57 24767 56 25017 57 25267 57 25517 57 25767 57 26017 57 26267 56 26517 56 26767 56 27017 56 27267 56 27517 56 27767 56 28017 56 28267 56 28517 56 28767 56 29017 56 29267 56 29517 56 29767 56 30017 56 30267 56 30517 56 30767 55 31017 56 31267 56 31517 56 31767 56 32017 55 32267 55 32517 55 32767 55 33017 55 33267 56 33517 56 33767 56 34017 56 34267 56 34517 56 34767 56 35017 56 35267 56 35517 56 35767 56 36019 54 36273 50 36524 49 36773 50 37024 49 37274 49 37524 50 37774 50 38024 55 38274 57 38525 56 38774 56 39024 57 39274 57 39524 57 39775 57 40025 67 40276 71 40526 71 40776 71 41026 71 41276 2 41279 69 41527 1 41530 74 41782 76 42032 84 42119 1 42283 89 42533 89 42783 89 43033 89 43283 90 43533 91 43784 94 44040 91 44290 91 44540 91 44790 92 45041 91 45291 91 45541 91 45792 90 46047 85 46300 81 46555 76 46805 76 47055 76 47303 78 47550 80 47805 74 48057 71 48317 56 48572 49 48823 48 49074 48 49323 48 49573 48 49825 2 49829 36 50082 1 50084 29
test_mask_242,15849 6 15856 2 16074 40 16315 55 16564 57 16814 57 17064 57 17314 57 17564 57 17813 59 18057 65 18306 66 18555 67 18805 67 19055 67 19305 67 19555 66 19801 68 20048 63 20298 57 20548 51 20798 50 21048 48 21298 43 21342 5 21548 41 21797 37 21836 1 22042 38 22291 34 22541 33 22791 33 23041 33 23292 32 23542 32 23791 32 24040 33 24290 33 24540 33 24790 33 25040 33 25290 33 25540 33 25790 33 26040 33 26290 31 26540 26 26790 26 27040 26 27290 26 27540 26 27789 27 28039 27 28289 27 28539 27 28789 27 29039 27 29289 27 29539 27 29789 27 30039 27 30289 27 30539 27 30789 27 31040 26 31290 26 31540 26 31790 26 32040 26 32290 26 32540 25 32790 26 33040 26 33290 26 33540 26 33790 26 34040 26 34290 26 34540 26 34790 26 35040 26 35290 26 35540 26 35790 28 36041 26 36068 1 36291 26 36541 26 36791 27 37041 28 37070 1 37291 31 37541 31 37791 32 38042 31 38293 30 38544 30 38795 29 39047 27 39293 1 39297 27 39542 2 39547 27 39797 32 40048 39 40299 41 40549 46 40798 47 41048 47 41298 48 41549 48 41800 56 42056 58 42306 59 42556 60 42806 60 43056 61 43306 61 43556 61 43807 62 44063 57 44314 55 44566 51 44816 50 45067 48 45317 48 45567 48 45823 41 46081 32 46343 13
test_mask_243,15830 17 15848 6 16067 45 16307 61 16556 64 16806 64 17056 65 17307 63 17556 65 17805 66 18049 73 18298 74 18548 74 18798 74 19048 74 19297 75 19545 76 19793 77 20041 72 20290 67 20540 65 20790 64 21040 64 21290 65 21540 59 21601 2 21789 57 22034 48 22283 48 22533 48 22783 48 23033 48 23283 48 23533 48 23783 47 24032 42 24282 42 24532 41 24782 41 25032 41 25282 41 25532 42 25782 42 26032 41 26282 41 26532 41 26782 41 27032 41 27282 41 27532 41 27781 42 28029 1 28031 42 28281 42 28532 41 28781 42 29031 42 29281 42 29531 42 29780 43 30030 43 30281 42 30531 42 30781 42 31031 42 31281 42 31531 42 31781 42 32031 41 32281 42 32532 41 32781 42 33031 42 33281 42 33531 42 33780 43 34032 41 34282 41 34532 41 34782 40 35032 40 35282 41 35532 41 35782 41 36032 41 36282 41 36532 41 36782 41 37032 41 37282 41 37532 41 37782 41 38033 41 38283 45 38534 44 38784 43 39034 43 39078 2 39283 47 39533 48 39784 47 40039 50 40290 56 40540 56 40790 56 41040 56 41290 57 41540 58 41791 65 42047 67 42298 69 42548 71 42798 69 43048 70 43298 70 43548 70 43799 71 44055 66 44306 64 44556 63 44807 59 45057 59 45307 59 45558 57 45816 48 46077 35 46331 24
test_mask_244,16072 39 16314 55 16564 57 16814 57 17063 59 17313 58 17558 63 17806 66 18050 72 18298 74 18548 74 18798 74 19048 74 19298 74 19548 74 19796 73 20041 71 20290 67 20540 65 20790 65 21040 65 21290 65 21540 65 21790 57 22039 50 22284 49 22336 1 22535 47 22786 46 23036 46 23286 47 23534 48 23783 48 24033 42 24076 4 24283 41 24533 41 24783 41 25033 41 25283 41 25533 41 25782 42 26032 42 26282 41 26532 41 26782 41 27032 41 27282 41 27532 41 27782 41 28032 41 28282 41 28532 41 28782 41 29032 41 29282 41 29532 41 29782 41 30032 41 30282 41 30532 41 30782 41 31032 41 31282 41 31532 41 31782 41 32032 41 32282 41 32532 40 32782 41 33032 41 33282 41 33532 41 33782 41 34032 41 34282 41 34532 40 34782 40 35032 41 35282 41 35532 41 35782 41 36032 41 36283 40 36533 40 36783 40 37033 40 37283 40 37533 40 37783 41 38035 39 38289 41 38539 41 38789 41 39040 40 39290 40 39540 41 39790 41 40041 47 40291 55 40542 55 40792 54 41042 54 41291 55 41542 55 41794 2 41797 59 42048 66 42299 67 42550 68 42800 67 43050 67 43300 66 43551 65 43806 61 44057 63 44313 53 44565 51 44815 50 45066 49 45316 49 45567 47 45825 36 46097 1
test_mask_245,11858 1 11863 3 12097 45 12144 1 12342 50 12394 1 12589 53 12643 3 12647 2 12839 49 12890 1 12894 1 12898 1 13089 46 13136 1 13339 48 13582 64 13647 2 13651 3 13656 1 13659 3 13826 102 14073 112 14322 115 14571 119 14822 118 15072 118 15322 120 15571 122 15817 128 16064 133 16307 142 16556 145 16806 145 17057 144 17308 143 17557 144 17806 145 18056 146 18301 2 18304 148 18550 151 18801 150 19051 150 19301 150 19550 91 19651 50 19799 77 19877 4 19906 44 20048 59 20167 28 20298 49 20424 19 20548 48 20684 1 20798 48 21048 45 21094 2 21298 48 21548 42 21797 40 22042 39 22292 33 22542 32 22792 32 23042 32 23293 31 23328 1 23543 31 23792 32 24041 32 24291 32 24541 32 24791 32 25041 32 25291 32 25541 32 25791 32 26040 33 26290 33 26540 33 26790 29 26820 3 27041 28 27070 3 27291 32 27541 32 27790 33 28040 32 28290 27 28540 26 28790 26 29041 26 29291 26 29540 27 29790 27 30040 27 30291 25 30541 25 30791 25 31041 25 31291 25 31541 25 31791 25 32041 25 32292 24 32542 24 32792 24 33042 24 33292 24 33542 24 33792 30 34043 30 34294 29 34544 29 34794 28 35044 25 35071 1 35297 25 35547 26 35794 29 36048 25 36298 26 36548 26 36798 26 37048 26 37298 25 37548 26 37799 25 38051 30 38305 27 38433 2 38555 27 38683 2 38805 27 39056 26 39305 26 39435 1 39556 25 39676 1 39682 5 39689 5 39806 27 39923 22 40058 32 40167 27 40314 27 40416 27 40565 28 40666 27 40815 28 40917 27 41064 29 41167 28 41315 28 41417 29 41567 1 41571 21 41666 30 41822 14 41838 3 41915 30 42082 1 42161 33 42410 34 42660 35 42910 37 43161 37 43415 32 43666 30 43917 4 43923 20 44174 13 44424 5 44431 5 44675 3 44685 1 44925 3 44932 1 44935 2 45174 5 45182 5 45426 1
test_mask_246,
test_mask_247,18103 6 18111 3 18346 19 18588 4 18594 22 18837 5 18844 22 19088 4 19094 22 19338 28 19587 28 19831 34 20079 29 20325 2 20328 28 20574 33 20823 35 21073 34 21323 36 21571 37 21816 39 22065 33 22315 32 22565 31 22815 31 23065 31 23314 29 23344 2 23559 33 23808 33 24057 32 24306 33 24556 32 24806 30 25056 30 25306 30 25556 30 25587 1 25806 32 26055 33 26305 30 26554 28 26805 27 27055 28 27306 28 27556 28 27805 29 28055 28 28305 28 28555 28 28805 27 29055 27 29305 27 29555 27 29805 27 30055 27 30306 26 30556 26 30806 25 31056 25 31306 25 31556 25 31805 26 32055 26 32306 25 32556 26 32806 25 33056 25 33306 24 33556 25 33806 25 34056 26 34306 26 34556 26 34806 26 35056 27 35306 27 35556 27 35806 28 36057 27 36308 29 36560 28 36810 1 36812 27 37063 26 37313 27 37564 26 37814 27 38067 27 38321 25 38571 28 38821 28 39071 27 39321 27 39571 29 39822 29 40073 30 40325 29 40578 25 40829 23 41079 23 41330 22 41589 4 41595 5 41847 1
test_mask_248,13582 35 13820 56 14065 62 14315 62 14564 63 14814 63 15065 62 15315 62 15564 65 15808 72 16056 75 16304 78 16550 83 16799 83 17049 82 17300 81 17549 82 17799 82 18048 82 18297 82 18547 82 18797 82 19047 81 19297 82 19544 82 19792 79 20041 66 20290 64 20540 59 20790 58 21040 57 21290 57 21540 56 21790 49 22039 42 22289 42 22539 41 22789 36 22826 4 23039 36 23076 4 23289 42 23539 42 23786 39 23829 1 24034 40 24283 40 24534 39 24784 39 25034 39 25284 39 25534 39 25783 40 26033 40 26283 40 26533 40 26783 40 27033 40 27283 40 27533 40 27783 40 28033 40 28283 40 28533 36 28571 1 28783 34 28821 1 29033 36 29071 1 29283 36 29321 1 29533 39 29783 39 30033 39 30283 38 30533 35 30570 1 30783 35 30820 1 31033 36 31070 1 31283 36 31320 1 31533 36 31570 1 31783 36 31820 1 32033 36 32070 1 32283 35 32320 1 32533 35 32783 35 33033 35 33283 35 33320 1 33533 38 33783 39 34033 38 34284 35 34320 1 34535 33 34785 33 35035 33 35285 33 35534 39 35783 40 36039 34 36290 33 36540 33 36790 33 37040 33 37290 33 37540 33 37790 33 38040 34 38291 37 38541 38 38791 38 39041 38 39291 39 39541 39 39791 40 40047 41 40298 46 40548 47 40798 47 41048 47 41298 47 41548 48 41799 55 42055 59 42306 60 42556 61 42806 60 43056 61 43306 61 43556 60 43808 59 44063 54 44315 51 44568 48 44818 47 45068 47 45320 45 45571 42 45830 28
test_mask_249,13825 21 13847 5 14065 44 14314 46 14564 46 14813 47 15064 47 15314 48 15560 53 15807 58 16051 69 16298 74 16548 74 16797 76 17048 75 17297 76 17546 76 17794 78 18041 81 18290 82 18540 81 18790 81 19040 81 19290 82 19540 82 19789 79 20033 75 20283 72 20533 69 20783 65 21032 65 21283 64 21533 58 21593 3 21782 56 22032 49 22282 43 22329 1 22532 42 22782 42 23031 43 23281 44 23531 44 23779 45 24026 48 24276 47 24525 48 24775 48 25026 47 25276 47 25526 47 25775 48 26025 48 26275 48 26525 48 26775 48 27025 48 27275 48 27525 48 27775 48 28025 48 28275 48 28525 48 28775 48 29025 48 29275 48 29525 48 29774 49 30024 49 30274 49 30525 48 30775 48 31025 48 31275 48 31524 49 31774 48 32024 48 32275 47 32525 47 32775 47 33025 47 33275 48 33525 48 33775 48 34025 47 34275 46 34525 44 34775 44 35025 44 35275 47 35525 48 35775 48 36025 48 36275 48 36525 47 36775 47 37025 48 37275 48 37525 48 37775 48 38025 48 38276 48 38527 47 38777 47 39026 48 39276 48 39526 49 39777 53 40032 55 40282 57 40532 57 40782 58 41032 63 41282 64 41532 65 41782 72 42033 81 42283 82 42534 84 42784 84 43034 84 43284 85 43534 86 43789 81 44040 81 44290 81 44541 80 44791 80 45041 81 45291 81 45542 80 45797 74 46048 73 46300 70 46552 68 46802 68 47051 69 47301 69 47552 68 47806 64 48058 60 48316 48 48570 43 48821 41 49073 39 49329 33 49580 29 49833 24 50104 1
